,Date,Open,Open_vn30,Open_vnind,High,High_vn30,High_vnind,Low,Low_vn30,Low_vnind,Close,Close_vn30,Close_vnind,Volume,Volume_vn30,Volume_vnind
559,2020-11-10,935.0,917.42,951.99,935.3,929.66,963.47,921.0,916.5,951.9,921.0,916.5,951.9,127370.0,152265511.0,482512150.0
560,2020-11-11,922.6,916.5,951.9,922.8,919.92,956.65,912.2,910.39,947.61,921.4,916.68,952.22,139191.0,123531162.0,395519710.0
561,2020-11-12,921.4,916.68,952.22,927.9,923.0,959.28,920.8,916.21,952.22,927.9,923.0,959.28,105662.0,87928532.0,330880020.0
562,2020-11-13,927.4,923.0,959.28,936.0,931.2,966.29,926.5,923.0,959.13,935.9,931.2,966.29,88246.0,128616338.0,458270278.0
563,2020-11-16,941.1,931.2,966.29,942.6,939.1,972.62,916.0,915.23,950.5,916.9,915.97,950.79,182041.0,173661823.0,547198960.0
564,2020-11-17,919.4,915.97,950.79,938.0,934.65,968.9,918.0,915.97,950.79,938.0,934.65,968.9,123134.0,135713954.0,407888899.0
565,2020-11-18,938.1,934.65,968.9,942.4,939.62,974.3,930.1,931.18,966.32,936.0,937.67,973.53,144989.0,160801679.0,477806390.0
566,2020-11-19,935.6,937.67,973.53,946.3,945.06,983.26,935.5,936.32,973.53,944.2,944.92,983.26,82152.0,173941364.0,500453993.0
567,2020-11-20,950.2,944.92,983.26,953.8,950.89,990.0,944.4,942.28,980.72,952.4,950.89,990.0,89599.0,143215092.0,561762901.0
568,2020-11-23,952.4,950.89,990.0,961.0,961.35,995.85,948.6,946.14,985.38,959.4,960.03,995.81,106418.0,177519964.0,466967225.0
569,2020-11-24,960.8,960.03,994.19,965.2,964.53,997.99,952.4,948.67,984.92,964.0,959.61,994.88,153041.0,190875142.0,550730485.0
570,2020-11-25,966.0,959.61,995.76,969.8,963.78,1002.09,960.0,957.1,995.76,960.0,960.63,1000.58,126335.0,186227496.0,458608536.0
571,2020-11-26,959.6,960.63,999.94,974.9,964.16,1005.17,958.2,953.46,994.91,970.2,964.16,1005.17,113336.0,183169446.0,496727622.0
572,2020-11-27,969.5,964.16,1005.97,975.4,971.11,1010.22,967.5,963.69,1004.0,974.5,971.11,1010.22,90372.0,159013874.0,446788554.0
573,2020-11-30,975.1,971.11,1010.22,975.3,975.46,1012.5,966.0,965.89,1003.08,966.0,965.89,1003.08,91667.0,193999998.0,528379078.0
574,2020-12-01,959.7,965.89,1003.08,981.0,976.44,1008.87,959.7,951.92,988.71,980.3,973.9,1007.97,110596.0,235424438.0,664930758.0
575,2020-12-02,980.0,976.35,1008.87,986.0,981.28,1015.86,979.0,973.58,1007.93,979.0,979.95,1014.81,97801.0,194716940.0,686311076.0
576,2020-12-03,980.9,979.95,1014.32,988.8,986.4,1020.35,980.4,978.16,1014.32,988.0,985.44,1020.08,85272.0,187007966.0,510584672.0
577,2020-12-04,988.5,985.44,1019.8,992.6,988.68,1025.17,983.0,983.03,1018.67,987.0,984.34,1021.08,95505.0,190997112.0,547787761.0
578,2020-12-07,989.0,984.34,1021.49,996.1,992.59,1030.41,986.2,984.07,1021.49,994.5,992.01,1029.98,79740.0,150730294.0,510696571.0
579,2020-12-08,994.7,992.01,1029.98,997.1,996.64,1032.36,990.1,988.71,1025.63,993.0,992.62,1028.56,96660.0,145073392.0,501760304.0
580,2020-12-09,995.6,993.61,1029.26,1008.0,1004.61,1039.55,995.1,993.61,1029.26,1008.0,1004.03,1036.78,92051.0,189646258.0,624965588.0
581,2020-12-10,1007.4,1004.03,1039.13,1010.4,1008.6,1044.09,997.4,994.28,1030.91,1002.0,994.28,1031.63,109519.0,199259914.0,651076967.0
582,2020-12-11,1002.0,994.28,1030.91,1009.3,1008.65,1045.96,998.6,994.28,1030.06,1008.1,1008.65,1045.96,95164.0,142415957.0,460634172.0
583,2020-12-14,1012.3,1008.65,1045.96,1026.0,1024.28,1064.09,1012.3,1008.65,1045.96,1026.0,1024.28,1064.09,88688.0,178076856.0,573030474.0
584,2020-12-15,1026.8,1024.28,1064.09,1027.4,1025.34,1067.45,1011.2,1009.8,1052.01,1014.7,1013.02,1053.01,121821.0,182519878.0,738141399.0
585,2020-12-16,1018.8,1013.02,1055.27,1029.6,1029.72,1066.99,1017.8,1013.02,1055.27,1028.0,1029.72,1066.99,131255.0,183362036.0,615155464.0
586,2020-12-17,1024.0,1029.72,1066.99,1027.3,1030.39,1066.99,1011.6,1015.86,1051.42,1016.3,1016.95,1051.7,142721.0,228699230.0,716940918.0
587,2020-12-18,1025.6,1016.95,1051.77,1044.4,1037.81,1068.56,1025.6,1016.95,1051.77,1043.5,1036.65,1067.46,118209.0,202136226.0,680301122.0
588,2020-12-21,1043.4,1036.65,1067.46,1059.6,1052.85,1081.6,1043.4,1036.65,1067.46,1057.0,1049.71,1081.08,133410.0,200734186.0,714132433.0
589,2020-12-22,1058.9,1049.71,1081.08,1063.1,1053.81,1084.23,1050.8,1043.8,1077.06,1060.3,1052.23,1083.45,149032.0,207944408.0,767016359.0
590,2020-12-23,1063.2,1052.23,1083.45,1067.5,1058.91,1094.09,1051.0,1043.88,1077.92,1055.0,1045.7,1078.9,134500.0,206133995.0,825656144.0
591,2020-12-24,1058.3,1045.7,1078.9,1060.6,1051.45,1084.76,1026.5,1013.9,1047.56,1042.6,1033.95,1067.52,228672.0,243426312.0,908127907.0
592,2020-12-25,1044.7,1033.95,1067.52,1064.9,1052.16,1084.42,1034.5,1026.05,1061.83,1064.9,1052.13,1084.42,156373.0,174677876.0,669897115.0
593,2020-12-28,1070.1,1052.13,1084.42,1073.8,1063.09,1096.11,1056.9,1047.45,1083.9,1066.0,1054.53,1091.33,162910.0,196361302.0,739212656.0
594,2020-12-29,1066.3,1054.23,1091.33,1072.8,1062.61,1102.79,1063.3,1050.05,1087.93,1067.1,1058.39,1099.49,114663.0,158013762.0,660385089.0
595,2020-12-30,1067.4,1058.39,1099.49,1079.0,1069.5,1108.83,1064.7,1055.25,1094.91,1070.1,1059.16,1097.54,127764.0,192744736.0,708627219.0
596,2020-12-31,1072.7,1059.16,1097.54,1083.9,1074.02,1105.33,1069.2,1058.9,1096.27,1083.9,1070.77,1103.87,136739.0,135607494.0,519118097.0
597,2021-01-04,1092.7,1070.77,1103.87,1114.9,1097.61,1126.43,1092.0,1070.77,1103.87,1109.4,1091.87,1120.47,113856.0,262893608.0,867860881.0
598,2021-01-05,1106.6,1091.87,1120.47,1115.4,1106.18,1134.3,1100.2,1086.07,1116.49,1111.0,1103.78,1132.55,149921.0,204540688.0,745756029.0
599,2021-01-06,1117.6,1104.3,1132.55,1132.3,1125.63,1152.82,1114.5,1104.3,1132.55,1125.0,1113.72,1143.21,160381.0,246490210.0,812612745.0
600,2021-01-07,1133.2,1113.72,1143.21,1148.9,1130.22,1156.49,1124.3,1113.72,1143.21,1148.9,1130.2,1156.49,170169.0,218394872.0,780035916.0
601,2021-01-08,1148.5,1130.59,1156.49,1176.6,1156.38,1176.31,1147.3,1130.59,1156.49,1176.6,1147.86,1167.3,189432.0,232259288.0,849564609.0
602,2021-01-11,1181.6,1147.86,1167.69,1196.5,1165.88,1186.45,1178.2,1147.86,1167.69,1193.1,1163.4,1184.68,122051.0,263298960.0,886022016.0
603,2021-01-12,1196.6,1163.4,1184.89,1196.6,1169.38,1192.28,1184.3,1155.9,1179.24,1191.9,1169.03,1192.28,157606.0,220304764.0,833449291.0
604,2021-01-13,1194.0,1169.03,1192.28,1201.5,1178.43,1200.67,1180.0,1161.87,1183.18,1192.0,1164.57,1186.05,148345.0,223734182.0,855756403.0
605,2021-01-14,1191.7,1164.57,1186.05,1195.6,1169.97,1190.5,1182.0,1156.58,1178.84,1188.9,1168.99,1186.72,155259.0,234894846.0,817309610.0
606,2021-01-15,1192.4,1168.99,1187.4,1194.9,1185.46,1197.74,1188.5,1168.99,1187.4,1190.5,1182.2,1193.5,92311.0,239894570.0,802634334.0
607,2021-01-18,1193.5,1182.2,1194.2,1194.0,1188.53,1200.85,1177.0,1171.96,1190.33,1177.0,1173.34,1190.33,89939.0,207638488.0,764762745.0
608,2021-01-19,1178.9,1173.34,1191.94,1178.9,1173.61,1191.94,1094.7,1098.69,1117.17,1104.8,1107.32,1133.74,219394.0,364427470.0,976555417.0
609,2021-01-20,1114.2,1107.32,1131.0,1125.0,1121.97,1142.48,1070.0,1073.13,1098.05,1125.0,1116.21,1134.68,245203.0,284361744.0,964887244.0
610,2021-01-21,1130.0,1116.21,1134.68,1151.0,1152.9,1164.21,1113.0,1114.26,1132.66,1150.7,1149.53,1164.21,146400.0,205280600.0,703562625.0
611,2021-01-22,1182.0,1151.3,1164.21,1189.0,1164.45,1175.72,1168.6,1147.88,1161.43,1173.5,1153.62,1166.78,185221.0,200380800.0,739919676.0
612,2021-01-25,1172.0,1156.58,1166.78,1178.4,1164.7,1172.18,1166.5,1149.29,1162.8,1173.1,1154.44,1166.08,132538.0,192592100.0,681203490.0
613,2021-01-26,1171.5,1154.29,1166.05,1173.3,1155.32,1166.05,1115.0,1107.54,1121.03,1133.0,1123.29,1136.12,241420.0,239700800.0,769623767.0
614,2021-01-27,1126.1,1125.09,1136.12,1134.5,1125.25,1136.12,1078.3,1073.74,1088.86,1082.2,1082.37,1097.17,283822.0,247197100.0,782987985.0
615,2021-01-28,1045.0,1083.63,1097.17,1047.7,1083.63,1097.17,1006.5,1008.53,1022.77,1006.5,1008.77,1023.3,149664.0,274351400.0,707706772.0
616,2021-01-29,966.3,1010.75,1023.94,1076.9,1069.65,1076.11,966.3,978.85,998.33,1076.9,1063.79,1056.61,243546.0,235859590.0,791495560.0
617,2021-02-01,1068.1,1048.31,1056.61,1075.7,1068.93,1074.52,1030.0,1029.21,1035.51,1030.0,1039.15,1035.51,237031.0,171202700.0,613536075.0
618,2021-02-02,1038.9,1029.86,1035.51,1098.6,1079.81,1074.91,1031.1,1025.18,1029.36,1092.0,1078.79,1074.23,233947.0,158436700.0,573349295.0
619,2021-02-03,1099.8,1079.7,1075.53,1142.9,1122.04,1113.24,1097.1,1079.7,1075.53,1124.9,1115.65,1111.29,208299.0,212126125.0,691030530.0
620,2021-02-04,1129.3,1117.98,1111.29,1134.0,1126.64,1117.88,1107.7,1103.11,1100.73,1115.0,1115.6,1110.68,270696.0,151708000.0,496275302.0
621,2021-02-05,1124.5,1117.74,1112.19,1146.0,1135.5,1126.91,1122.2,1117.74,1112.19,1139.9,1135.5,1126.91,163465.0,146936396.0,521517986.0
622,2021-02-08,1138.5,1135.5,1126.91,1139.3,1136.38,1127.06,1080.0,1077.4,1075.14,1092.0,1092.59,1083.33,260500.0,237302892.0,626115258.0
623,2021-02-09,1099.1,1092.59,1083.18,1141.9,1129.49,1114.93,1095.0,1089.93,1078.98,1130.3,1129.49,1114.93,203704.0,180037920.0,512046482.0
624,2021-02-17,1140.5,1129.49,1114.93,1176.6,1174.91,1151.87,1140.1,1129.49,1114.93,1176.6,1174.91,1151.32,117832.0,180217168.0,560844767.0
625,2021-02-18,1183.0,1174.91,1155.78,1187.3,1187.94,1174.38,1168.3,1162.48,1148.66,1187.3,1187.94,1167.13,120131.0,194013373.0,634445855.0
626,2021-02-19,1176.0,1187.94,1174.38,1193.0,1188.61,1178.18,1169.5,1168.18,1157.6,1178.0,1180.59,1173.5,168285.0,175255179.0,577191748.0
627,2021-02-22,1182.3,1180.59,1173.5,1199.4,1190.48,1182.67,1170.0,1172.71,1169.12,1173.1,1180.55,1172.85,183570.0,184711412.0,640026961.0
628,2021-02-23,1178.3,1180.55,1175.04,1197.9,1191.74,1184.32,1176.5,1174.18,1168.32,1186.4,1182.47,1177.48,214381.0,201655605.0,600911193.0
629,2021-02-24,1191.1,1182.47,1177.64,1199.8,1192.04,1185.58,1153.5,1161.13,1154.36,1162.0,1167.18,1162.62,208243.0,185992354.0,641215319.0
630,2021-02-25,1177.0,1167.18,1162.01,1182.0,1175.12,1169.97,1160.0,1158.06,1155.74,1182.0,1169.82,1165.43,207220.0,162197404.0,535597515.0
631,2021-02-26,1161.9,1169.82,1165.43,1179.8,1175.33,1169.28,1146.6,1153.41,1148.88,1174.0,1172.51,1166.76,199460.0,191241774.0,576452688.0
632,2021-03-01,1183.5,1173.6,1168.47,1194.0,1192.85,1186.82,1182.4,1173.6,1168.47,1193.0,1191.59,1185.36,104843.0,203421180.0,678921311.0
633,2021-03-02,1198.1,1191.83,1186.17,1201.5,1203.84,1196.16,1186.1,1188.01,1181.99,1194.0,1194.71,1186.61,137512.0,172325938.0,582342308.0
634,2021-03-03,1192.9,1194.71,1186.61,1200.5,1198.36,1189.18,1190.2,1189.14,1180.25,1199.5,1195.6,1186.77,125104.0,163843262.0,662579444.0
635,2021-03-04,1195.9,1195.6,1186.95,1200.7,1200.41,1191.9,1165.1,1164.76,1159.48,1181.3,1174.29,1168.52,186086.0,206780960.0,661336024.0
636,2021-03-05,1169.0,1174.29,1168.52,1175.0,1174.8,1169.56,1160.0,1157.45,1155.6,1169.0,1173.83,1168.69,169038.0,219284300.0,805022194.0
637,2021-03-08,1180.8,1173.83,1168.69,1182.8,1186.29,1181.25,1161.0,1164.78,1164.02,1165.0,1170.0,1168.04,157416.0,175241096.0,663055829.0
638,2021-03-09,1165.0,1170.0,1168.27,1170.9,1170.0,1168.27,1149.3,1150.18,1151.05,1158.5,1163.0,1161.97,190726.0,169936564.0,708546895.0
639,2021-03-10,1161.9,1163.0,1161.97,1179.0,1173.58,1170.59,1156.3,1154.29,1154.89,1178.9,1172.26,1170.3,175001.0,164600636.0,681511460.0
640,2021-03-11,1185.0,1172.26,1170.08,1194.3,1190.47,1183.5,1184.2,1172.26,1170.08,1191.3,1188.71,1181.73,126937.0,177348268.0,653491336.0
641,2021-03-12,1192.9,1188.71,1181.73,1194.2,1193.97,1186.52,1183.5,1184.64,1178.14,1190.0,1188.18,1181.81,118929.0,158004684.0,667149663.0
642,2021-03-15,1188.8,1187.81,1181.56,1192.0,1194.29,1186.06,1186.8,1184.32,1178.8,1188.8,1190.86,1184.56,79779.0,153588024.0,684507044.0
643,2021-03-16,1191.1,1190.86,1184.56,1191.5,1192.15,1184.91,1180.2,1177.11,1171.76,1186.2,1187.84,1179.55,98243.0,186367166.0,748929764.0
644,2021-03-17,1184.1,1187.84,1179.9,1197.8,1193.45,1186.09,1183.0,1183.87,1176.26,1197.8,1193.45,1186.09,116835.0,206860547.0,728402567.0
645,2021-03-18,1204.2,1193.45,1186.09,1211.5,1211.54,1198.28,1203.5,1193.45,1186.09,1211.5,1211.54,1197.42,83601.0,166324144.0,630861216.0
646,2021-03-19,1203.2,1211.54,1200.94,1210.0,1211.54,1200.94,1199.2,1201.17,1191.96,1208.0,1203.36,1194.96,114105.0,185317420.0,662208536.0
647,2021-03-22,1208.0,1203.36,1194.05,1209.9,1207.28,1200.21,1192.4,1194.92,1189.31,1192.4,1198.54,1194.26,127426.0,183420951.0,720685494.0
648,2021-03-23,1195.7,1198.54,1194.43,1195.8,1198.54,1194.43,1180.0,1182.22,1177.1,1184.5,1186.98,1183.17,138578.0,178898707.0,808425411.0
649,2021-03-24,1178.2,1186.98,1183.45,1179.0,1186.98,1183.45,1155.3,1157.69,1154.22,1170.9,1167.49,1161.81,162190.0,279215745.0,868786756.0
650,2021-03-25,1172.0,1165.61,1161.81,1177.5,1175.86,1170.76,1158.1,1159.25,1154.44,1162.0,1164.64,1163.1,209777.0,179906848.0,710160770.0
651,2021-03-26,1165.1,1164.64,1163.1,1175.0,1170.75,1165.76,1144.9,1143.08,1137.9,1173.0,1167.19,1162.21,223329.0,330449640.0,1351993662.0
652,2021-03-29,1176.8,1167.19,1162.21,1186.7,1182.06,1175.71,1167.9,1167.19,1162.21,1183.0,1180.07,1175.68,166664.0,173046762.0,671499940.0
653,2021-03-30,1182.7,1180.07,1175.68,1194.2,1192.9,1187.29,1179.2,1175.9,1172.85,1191.2,1190.86,1186.36,130595.0,230779844.0,824716759.0
654,2021-03-31,1192.5,1190.86,1186.36,1199.8,1203.18,1196.44,1189.1,1189.49,1186.36,1191.9,1196.24,1191.44,154028.0,175834156.0,753193293.0
655,2021-04-01,1193.0,1196.24,1191.44,1236.9,1227.56,1217.26,1191.8,1196.24,1191.44,1235.5,1226.16,1216.1,158449.0,229529432.0,697793452.0
656,2021-04-02,1241.3,1226.16,1216.1,1247.1,1243.67,1228.29,1232.7,1226.16,1216.1,1234.0,1238.03,1224.75,135248.0,211175804.0,741394495.0
657,2021-04-05,1241.1,1238.67,1224.45,1258.2,1256.12,1245.28,1239.5,1238.03,1224.45,1257.0,1249.9,1236.05,140627.0,231929652.0,713115413.0
658,2021-04-06,1256.8,1249.9,1236.05,1258.9,1260.35,1244.63,1246.3,1245.16,1231.14,1252.1,1255.36,1239.96,159608.0,232958596.0,803588261.0
659,2021-04-07,1249.5,1255.36,1239.96,1256.5,1257.77,1242.38,1247.9,1248.15,1232.52,1252.0,1257.77,1240.83,101647.0,228855323.0,960999943.0
660,2021-04-08,1253.1,1257.77,1242.38,1258.9,1263.03,1246.4,1241.0,1249.45,1232.26,1243.2,1251.81,1233.88,125107.0,170291148.0,896661656.0
661,2021-04-09,1244.9,1251.81,1234.89,1253.7,1256.06,1234.98,1239.1,1245.26,1227.6,1251.9,1253.26,1231.66,113707.0,204014931.0,702648148.0
662,2021-04-12,1260.1,1253.26,1231.66,1281.8,1279.52,1252.45,1257.2,1253.26,1231.66,1274.6,1278.19,1252.45,123106.0,278808692.0,914923930.0
663,2021-04-13,1280.2,1278.19,1252.45,1296.0,1298.78,1268.02,1267.0,1276.74,1247.66,1271.0,1277.35,1248.33,190747.0,281341872.0,1047268211.0
664,2021-04-14,1268.0,1277.35,1248.33,1292.4,1290.77,1255.87,1265.6,1263.89,1233.01,1292.0,1290.77,1255.87,177208.0,218627476.0,875511326.0
665,2021-04-15,1294.4,1290.77,1255.87,1298.7,1300.84,1265.87,1282.0,1283.98,1247.25,1283.9,1284.2,1247.25,154811.0,246433512.0,809178281.0
666,2021-04-16,1283.5,1284.2,1247.25,1285.4,1291.37,1254.61,1256.2,1262.52,1227.14,1273.5,1276.87,1238.71,204021.0,274379778.0,1105592351.0
667,2021-04-19,1276.0,1276.87,1238.71,1312.0,1306.22,1260.58,1272.1,1271.52,1233.77,1312.0,1306.22,1260.58,185665.0,215755172.0,830015453.0
668,2021-04-20,1316.0,1306.22,1260.58,1334.0,1331.56,1286.32,1282.2,1303.68,1260.58,1300.0,1312.68,1268.28,280266.0,251241778.0,838817968.0
669,2021-04-22,1302.0,1312.68,1268.28,1312.8,1317.5,1271.98,1261.2,1271.53,1227.82,1261.2,1271.53,1227.82,247552.0,246290498.0,763164331.0
670,2021-04-23,1260.0,1271.53,1227.82,1296.7,1296.12,1248.53,1249.3,1262.89,1216.15,1296.7,1296.12,1248.53,272343.0,246816720.0,707896248.0
671,2021-04-26,1297.4,1301.39,1248.53,1306.0,1305.73,1251.25,1250.0,1269.78,1214.14,1254.0,1275.04,1215.91,265871.0,232826759.0,740200377.0
672,2021-04-27,1253.8,1275.04,1215.77,1277.7,1283.95,1220.96,1253.2,1264.57,1204.14,1265.0,1283.81,1219.75,253877.0,176634268.0,617828000.0
673,2021-04-28,1268.0,1283.81,1219.75,1288.5,1296.48,1230.91,1261.0,1280.54,1217.49,1275.0,1294.06,1223.01,222974.0,214529461.0,596736901.0
674,2021-04-29,1284.2,1294.06,1229.55,1320.0,1312.62,1238.37,1282.6,1294.06,1229.55,1301.0,1312.28,1236.55,193860.0,261159936.0,578075615.0
675,2021-05-04,1278.4,1312.28,1239.39,1327.1,1329.08,1242.8,1273.4,1285.9,1212.56,1320.0,1328.03,1242.0,193972.0,292731339.0,764030757.0
676,2021-05-05,1323.2,1328.03,1242.2,1352.2,1360.76,1265.93,1320.1,1328.03,1242.2,1335.9,1346.89,1256.43,224033.0,290086748.0,754370459.0
677,2021-05-06,1340.6,1346.89,1256.43,1343.6,1352.57,1261.49,1327.6,1337.28,1246.64,1336.5,1344.64,1250.57,253034.0,233055192.0,754421923.0
678,2021-05-07,1336.0,1344.64,1250.57,1339.6,1347.8,1250.57,1315.1,1329.51,1231.92,1323.8,1340.73,1243.56,209572.0,292562020.0,777499016.0
679,2021-05-10,1323.6,1340.73,1241.81,1375.0,1371.51,1258.99,1323.0,1335.39,1236.85,1375.0,1370.66,1258.99,187271.0,315302180.0,763909631.0
680,2021-05-11,1373.5,1370.66,1259.58,1384.9,1382.06,1272.55,1348.6,1359.19,1256.04,1350.1,1359.19,1256.04,274860.0,268566428.0,780402126.0
681,2021-05-12,1347.1,1359.19,1256.04,1383.7,1380.23,1268.98,1338.4,1350.8,1249.18,1382.1,1380.17,1268.76,302367.0,268847356.0,682601168.0
682,2021-05-13,1377.9,1380.17,1269.09,1383.7,1385.72,1273.49,1361.0,1370.18,1262.9,1363.9,1370.18,1264.16,270791.0,288164192.0,673666222.0
683,2021-05-14,1372.2,1370.18,1261.99,1391.0,1386.09,1271.45,1369.2,1370.14,1259.97,1374.0,1380.02,1266.36,248354.0,256265284.0,730106612.0
684,2021-05-17,1382.1,1380.02,1266.36,1388.3,1391.89,1277.83,1365.0,1371.22,1258.5,1367.0,1371.36,1262.13,189026.0,274931985.0,759263421.0
685,2021-05-18,1372.0,1371.36,1258.7,1379.4,1381.36,1262.22,1361.6,1367.85,1249.02,1375.0,1378.59,1252.68,212394.0,259480366.0,708186014.0
686,2021-05-19,1373.3,1378.59,1252.68,1406.9,1402.45,1262.71,1373.1,1378.43,1250.58,1404.9,1401.71,1262.49,181066.0,297792384.0,715631028.0
687,2021-05-20,1407.1,1401.71,1262.49,1425.0,1424.92,1278.22,1397.1,1396.23,1255.78,1425.0,1424.92,1278.22,149062.0,291134883.0,802006352.0
688,2021-05-21,1412.4,1424.92,1278.22,1423.0,1433.01,1289.03,1407.5,1412.78,1268.46,1414.0,1425.04,1283.93,194846.0,282893740.0,789759494.0
689,2021-05-24,1415.0,1425.04,1283.93,1428.0,1433.59,1299.83,1414.3,1421.17,1283.93,1426.0,1430.48,1297.98,166655.0,265688199.0,717958800.0
690,2021-05-25,1427.0,1430.48,1297.98,1443.2,1445.6,1308.58,1423.8,1427.56,1297.23,1438.0,1444.01,1308.58,143103.0,222327272.0,670240397.0
691,2021-05-26,1439.0,1444.01,1308.58,1453.0,1456.55,1317.3,1436.8,1440.6,1304.68,1453.0,1455.11,1316.7,169576.0,240686884.0,715756395.0
692,2021-05-27,1453.0,1455.11,1316.7,1455.5,1457.46,1319.67,1430.0,1433.76,1299.99,1430.0,1437.38,1303.57,173927.0,271445832.0,930731839.0
693,2021-05-28,1434.2,1437.38,1303.57,1464.7,1460.68,1323.09,1433.8,1433.55,1300.06,1462.5,1456.5,1320.46,176803.0,302520076.0,792037518.0
694,2021-05-31,1459.9,1458.78,1320.46,1480.6,1475.09,1328.05,1443.5,1449.66,1307.56,1479.5,1474.78,1328.05,211791.0,302565227.0,877731969.0
695,2021-06-01,1485.0,1474.78,1328.05,1497.3,1496.55,1346.34,1476.1,1473.28,1328.05,1487.6,1482.92,1337.78,166167.0,253372804.0,723540313.0
696,2021-06-02,1487.5,1482.92,1337.78,1494.4,1488.93,1344.98,1469.0,1469.49,1330.82,1481.8,1479.59,1340.78,212421.0,279899668.0,1183675803.0
697,2021-06-03,1486.5,1478.85,1340.78,1510.6,1506.22,1366.0,1483.1,1478.85,1340.78,1504.0,1504.37,1364.28,181274.0,333855462.0,899870561.0
698,2021-06-04,1504.7,1504.37,1364.28,1510.7,1509.24,1374.05,1496.0,1496.36,1360.42,1505.9,1507.39,1374.05,185937.0,343805276.0,963806075.0
699,2021-06-07,1507.0,1508.35,1374.05,1509.1,1508.65,1375.74,1473.0,1472.1,1347.21,1485.0,1484.1,1358.78,195761.0,331005004.0,872809670.0
700,2021-06-08,1488.1,1484.1,1358.78,1498.3,1493.35,1364.48,1412.0,1436.72,1317.112115615752,1429.9,1438.97,1319.8972090523914,266105.0,363705470.0,1072192596.0
701,2021-06-09,1439.9,1438.97,1319.88,1473.7,1465.93,1339.14,1426.2,1426.04,1301.28681932323,1459.0,1457.76,1332.9,301935.0,287235644.0,992821611.0
702,2021-06-10,1460.5,1457.76,1332.9,1469.6,1464.4,1336.71,1438.0,1443.74,1317.49,1453.0,1451.18,1323.58,344106.0,242448716.0,719356183.0
703,2021-06-11,1458.9,1451.18,1323.58,1494.9,1489.95,1352.47,1456.5,1448.46,1322.08,1493.2,1487.61,1351.74,231157.0,267632933.0,748652304.0
704,2021-06-14,1494.2,1487.61,1351.74,1509.2,1504.32,1368.53,1485.9,1483.82,1351.74,1497.5,1495.51,1361.72,202777.0,272375110.0,811097288.0
705,2021-06-15,1498.1,1495.51,1361.72,1504.9,1498.75,1372.72,1486.2,1481.05,1356.59,1491.0,1487.04,1367.36,244831.0,252387320.0,746413597.0
706,2021-06-16,1490.7,1487.04,1367.36,1494.2,1487.68,1370.14,1461.5,1462.99,1350.73,1468.9,1465.58,1356.52,252886.0,239082108.0,765092723.0
707,2021-06-17,1462.0,1465.58,1356.52,1472.5,1469.32,1364.55,1452.1,1445.39,1337.49,1463.9,1461.91,1359.92,179293.0,213676520.0,773410287.0
708,2021-06-18,1470.0,1461.91,1359.92,1491.6,1484.89,1376.76,1469.0,1461.91,1359.92,1485.0,1479.81,1376.02,212425.0,205756970.0,822983974.0
709,2021-06-21,1476.0,1481.3,1377.77,1486.9,1486.12,1381.74,1471.3,1473.11,1367.85,1474.1,1478.29,1372.63,199586.0,209104764.0,772894476.0
710,2021-06-22,1485.4,1478.29,1372.63,1500.5,1498.12,1385.98,1485.0,1478.29,1372.63,1490.4,1489.24,1381.29,151809.0,216704388.0,735324000.0
711,2021-06-23,1492.5,1489.24,1379.97,1504.0,1502.79,1388.33,1484.4,1485.13,1372.06,1490.4,1489.53,1376.87,207102.0,217093408.0,730034445.0
712,2021-06-24,1497.6,1489.53,1376.87,1502.7,1497.92,1384.71,1478.2,1482.52,1373.48,1488.0,1486.96,1379.72,205558.0,186774384.0,606699500.0
713,2021-06-25,1496.3,1486.96,1379.72,1505.0,1500.94,1390.12,1484.1,1480.64,1372.8,1505.0,1500.3,1390.12,187228.0,199007594.0,591288376.0
714,2021-06-28,1509.1,1500.3,1390.12,1525.5,1523.58,1406.02,1507.5,1500.3,1390.12,1523.8,1521.41,1405.81,146579.0,241634149.0,744423643.0
715,2021-06-29,1524.1,1521.41,1405.81,1535.2,1536.96,1416.34,1522.4,1521.41,1405.81,1533.9,1529.97,1410.04,167492.0,206358711.0,643088952.0
716,2021-06-30,1534.0,1529.97,1410.04,1542.9,1540.9,1419.61,1528.1,1528.24,1408.18,1529.2,1529.0,1408.55,166164.0,215094617.0,585268343.0
717,2021-07-01,1532.0,1529.0,1408.55,1551.5,1545.14,1417.27,1525.7,1525.24,1402.18,1549.0,1545.14,1417.27,192481.0,265288965.0,728647025.0
718,2021-07-02,1551.0,1545.14,1417.08,1558.0,1558.36,1424.28,1547.0,1545.14,1415.82,1556.1,1554.59,1420.27,181560.0,260978920.0,709883507.0
719,2021-07-05,1560.0,1554.59,1420.27,1568.0,1560.44,1421.52,1533.5,1533.18,1394.12,1568.0,1557.41,1411.13,220816.0,320353628.0,843016943.0
720,2021-07-06,1566.0,1557.41,1411.13,1569.3,1565.29,1418.9,1501.0,1488.42,1354.79,1501.0,1488.42,1354.79,209651.0,303720650.0,792638184.0
721,2021-07-07,1514.0,1488.42,1354.79,1536.6,1538.77,1388.55,1494.0,1472.81,1335.04,1535.0,1538.77,1388.55,293790.0,323473656.0,773343470.0
722,2021-07-08,1532.5,1538.77,1388.55,1537.9,1538.77,1388.55,1501.7,1509.9,1363.92,1513.0,1521.21,1374.68,304982.0,226022198.0,549076682.0
